isbn,title,author,publisher,genre,book_explanation,cover_image
9791130642574,작은 땅의 야수들,"김주혜 지음, 박소현 옮김",다산책방,소설/시/희곡,"2024 톨스토이 문학상 수상작!
잊어선 안 될 우리 역사를 전 세계에 알린 소설

“한국 독립의 상징인 호랑이가 등장하는 이 소설은
지금 위대한 미래를 앞두고 있다”
_파벨 바신스키(톨스토이 문학상 심사위원)

《더 타임스》 《뉴욕타임스》 등 영미권 40여 개 주요 매체 극찬
전 세계 14개국 번역 출간 · 글로벌 OTT 영상화 진행 중

2024년 톨스토이 문학상을 수상한 한국계 미국인 작가 김주혜의 기념비적인 데뷔작.
호랑이와 인간이 대치하는 강렬한 프롤로그로 시작하는 『작은 땅의 야수들』은 혼란스러운 시대에 서로 다른 욕망을 품은 다양한 인간 군상들이 운명적으로 얽혀 흥망성쇠하는 장대한 대서사시다. 1917년 일제강점기 조선, 한겨울의 눈 덮인 깊은 산속에서 극한의 추위 속에 굶주림과 싸우며 짐승을 쫓던 사냥꾼이 호랑이에게 공격받고 있던 일본군 대위를 구한다. 이 만남으로부터 그들의 삶은 운명처럼 연결되고, 반세기에 걸친 이야기가 펼쳐진다. 
폭넓은 서사와 호흡을 보여준다는 점에서 톨스토이의 작품을 연상케 한다는 평가를 받는 이 소설은 영미권 40여 개 매체가 극찬하고 14개국에 번역 출간되어 읽히며 전 세계에 우리의 역사를 알렸다. 세계 평화에 기여하는 문학 작품에 수여하는 ‘데이턴문학평화상’ 외 3개 문학상 후보에 올랐고, 2024년 마침내 러시아 최고 권위 문학상으로 꼽히는 ‘야스나야 폴랴나상(톨스토이 문학상)’ 해외문학 부문 수상작으로 선정되는 영예를 안았다.
눈앞에서 보는 것처럼 생생한 묘사로 독자를 순식간에 경성 한복판으로 데려가는 이 책을 두고 독자들은 “글로 표현된 미술작품”이라 말하며 주인공 가상 캐스팅까지 하기에 이르렀는데 이에 부응하듯 영상화 작업이 진행되고 있어 이 아름다운 이야기가 어떻게 각색될지 기대를 모은다.
한국어판은 영어로 먼저 쓰인 ‘우리 이야기’를 모국어로 출간했다는 점에서 의미가 깊다. 우리말의 아름다움을 살리기 위해 번역에 세심한 공을 들였고, 특별히 한국 독자들에게 전하는 저자의 메시지를 수록했다. “번역된 소설이라고는 믿지 못할 만큼 한국의 고유한 정서를 정확하게 표현했다”는 독자들의 찬사가 이어지며 모국어 판본의 높은 가치를 인정받아 ‘한국인이라면 반드시 읽어야 하는 소설’로 자리매김했다.",https://shopping-phinf.pstatic.net/main_4023344/40233448643.20240822092133.jpg
9788983711892,코스모스,"칼 세이건 지음, 홍승수 옮김",사이언스북스,과학,"칼 세이건 서거 10주기 특별판

과학 교양서의 고전『코스모스』. 이 책에서 저자는 우주의 탄생과 은하계의 진화, 태양의 삶과 죽음, 우주를 떠돌던 먼지가 의식 있는 생명이 되는 과정, 외계 생명의 존재 문제 등에 관한 내용을 수 백장의 사진과 일러스트를 곁들여 흥미롭게 설명한다. 현대 천문학을 대표하는 저명한 과학자인 저자는 이 책에서 사람들의 상상력을 사로잡고, 난해한 개념을 명쾌하게 해설하는 놀라운 능력을 마음껏 발휘한다. 

그는 에라토스테네스, 데모크리토스, 히파티아, 케플러, 갈릴레오, 뉴턴, 다윈 같은 과학의 탐험가들이 개척해 놓은 길을 따라가며 과거, 현재, 미래의 과학이 이뤘고, 이루고 있으며, 앞으로 이룰 성과들을 알기 쉽게 풀이해 들려준다. 그리고 과학의 발전을 심오한 철학적 사색과 엮어 장대한 문명사적 맥락 속에서 코스모스를 탐구한 인간 정신의 발달 과정으로 재조명해 낸다.",https://shopping-phinf.pstatic.net/main_3243627/32436278901.20230927071227.jpg
9791190669030,삼국지 원전 완역판 세트 - 전10권,"요시카와 에이지 엮음, 바른번역 옮김, 나관중 원작",코너스톤,소설/시/희곡,"천하를 얻기 위해 위·촉·오 삼국의 영웅들이 움직인다!
시대를 넘어 전해지는 영웅들의 힘과 지혜가 담긴 명작 〈삼국지〉를 
요시카와 에이지판 원전 최신 완역판으로 만나보자.

세 번 이상 읽지 않으면 인생을 논하지 말라는 바로 그 책, 아시아에서 가장 유명하고 누구나 다 아는 나관중의 《삼국지통속연의》가 일본 대중문학의 최고봉이라 평가받는 요시카와 에이지를 만나 코너스톤에서 삼국지 원전 완역판 세트(전10권)》로 출간되었다.
〈삼국지〉는 중국의 후한 말부터 100여 년간 이어진 영웅호걸들의 흥망치란을 한데 담아낸 역사 소설로, 오늘날까지 많은 사랑을 받는 고전 작품 중 하나다. 그중 요시카와 에이지판은 나관중 원작의 고전에 가장 충실하면서도 생동감 넘치는 인물 묘사와 역사적 사실에 대한 재해석으로 역사소설로도, 작가만의 특색을 고스란히 담아낸 번역으로도 높은 평가를 받고 있는 작품이다. 
코너스톤에서 만나는 〈삼국지〉는 역사소설계에서 내로라하는 아시아의 두 거장, 나관중과 요시카와 에이지가 만나 완성된 명작을 세세한 상황과 인물의 심리 묘사를 통해 마치 새로운 작품을 읽는 듯한 느낌을 받을 수 있다. 긴장감 넘치도록 생생히 그려지는 장면을 따라가며 자연스레 인간의 흥망성쇠를 엿볼 수 있는 요시카와 에이지판의 〈삼국지〉 최신 원전 완역판을 지금 바로 만나보자!",https://shopping-phinf.pstatic.net/main_3246712/32467126878.20241109071314.jpg
9791191056372,돈의 심리학 (30만 부 기념 스페셜 에디션),"모건 하우절 지음, 이지연 옮김",인플루엔셜(주),경제경영,"국내외 투자자들이 앞다퉈 추천하는 현대판 고전 《돈의 심리학》 
30만 부 기념판 출간 기념 보너스 스토리 수록!

월스트리트저널에서 10년 넘게 금융과 투자에 대한 글을 써온 칼럼니스트이자 콜라보레이티브 펀드 파트너로 활동중인 모건 하우절의 첫 책이다. 출간 즉시 아마존 투자 분야 1위를 차지했고 개인 투자자부터 전문 컨설턴트까지 극찬 세례를 받으며 명실상부 ‘2020 아마존 최고의 금융도서’로 평가받는다.
《돈의 심리학》은 총 20개 스토리로 구성되어 있다. ‘스토리텔링의 천재’ ‘소설가의 기술을 가진 금융 작가’라는 별명답게 모건 하우절이 들려주는 20개의 투자 스토리는 대단히 매력적이다. 하나하나 실화와 실증에 바탕을 두되 이야기의 재미와 투자의 교훈을 빠짐없이 담아냈다. 
제2차 세계대전 당시 독일의 탱크 부대 이야기, 마이크로소프트 창업에 관한 빌 게이츠의 고백, LA에서 주차 대행 아르바이트를 하던 시절 페라리에 얽힌 에피소드, 워런 버핏의 놀라운 수익률의 비밀까지 다양한 이야기를 흥미롭게 전개하여 읽는 이들을 단번에 사로잡는다. 또한 그 끝에는 하나같이 감탄을 부르는 탁월한 통찰을 담고 있다. 부에 관한 문제는 결국 학력, 지능, 노력과 직접적 관련이 없으며 돈에 관한 인간의 편향, 심리, 다시 말해 ‘돈의 심리학’과 밀접한 관련이 있음을 깨닫게 한다. 
국내에서 30만 부 판매 돌파를 기념하여 출간하는 ‘스페셜 에디션’에는 모건 하우절이 새롭게 쓴 ‘보너스 스토리’가 수록된다. 책이 출간된 지 2년이 지난 시점에서 그가 새롭게 깨달은 ‘부의 비밀’에 대해 이야기한다. 세상이 아무리 바뀌어도 모건 하우절이 제시하는 ‘돈의 심리학’의 힘은 여전하다. 그것이 국내외 투자전문가들이 이 책을 ‘투자서의 현대판 고전’으로 앞다퉈 추천하는 이유이다. 
 결국 학력, 지능, 노력과 직접적 관련이 없으며 돈에 관한 인간의 편향, 심리, 다시 말해 ‘돈의 심리학’과 밀접한 관련이 있음을 깨닫게 한다.",https://shopping-phinf.pstatic.net/main_3246701/32467012122.20230919135352.jpg
9788937460586,싯다르타,"헤르만 헤세 지음, 박병덕 옮김",민음사,소설/시/희곡,"우리 시대 가장 위대한 정신적 스승 싯다르타
동양 사상에 대한 헤르만 헤세의 관심과 애정이 응축된 소설

“만약 마음속에 있는 모든 욕망과 모든 충동이 침묵한다면,
존재 속에 있는 가장 내밀한 것, 이제 더 이상 자아가 아닌 것,
그 위대한 비밀이 눈뜨게 될 것이었다.” 

인도에서 가장 높은 계급인 브라만의 아들 싯다르타는 깨달음을 얻기 위해 아버지의 만류에도 친구 고빈다와 함께 출가한다. 그는 불교를 창시한 석가모니 수하에서 수행할 기회를 얻지만, 부처의 가르침을 통해서가 아니라 스스로 깨달음을 찾아야 한다는 것을 깨닫고는 친구 고빈다를 두고 홀로 길을 떠난다. 이후 싯다르타는 중년이 될 때까지 사랑하는 여인과 부유한 상인을 만나 세속의 욕망을 즐기다가 그에 찌든 자신을 발견하고 모든 것을 버린 채 뱃사공이 된다.
『싯다르타』는 헤세가 거의 일 년 반 동안 창작이 거의 불가능할 정도로 심한 우울증을 앓다가 정신 치료를 받은 후 발표한 작품이다. 동서양의 정신적 유산을 시적으로 승화한 일종의 종교적 성장소설로 볼 수 있는데 영원을 향한 갈망과 인간의 내면을 깊이 파고드는 초월에 대한 의지를 단순하고도 서정적인 문체로 담아냈다. 정형화된 종교 교리와 자족적인 영혼의 성찰 사이의 고뇌를 섬세하게 그리며 자아 발견을 위한 길이 하나로 정해져 있지 않음을 시사하고 철학이나 종교, 그 밖의 모든 신념에 맹목적으로 의지하고자 하는 고정관념에 도전한 작품이다.",https://shopping-phinf.pstatic.net/main_3247365/32473656962.20230704085728.jpg
9788934972464,사피엔스,"유발 하라리 지음, 조현욱 옮김, 이태수 감수",김영사,인문학,"출간 10주년·200쇄·115만부 기념
유발 하라리 특별 서문 수록
“인공지능의 시대, 우리가 알아야 할 것은 코딩보다 인간의 마음.”

인간의 역사와 미래에 대한 가장 논쟁적이고 대담한 대서사
문명의 배를 타고 진화의 바다를 항해한 인류는 이제 어디로 나아갈 것인가!
“당신은 이 책을 사랑할 수밖에 없다.” (제레드 다이아몬드)

‘천재 사상가’(뉴욕타임스) 유발 하라리의 대표작 《사피엔스》. 이제 불황이라는 수식어가 전혀 어색하지 않은 국내 출판시장에서도 《사피엔스》는 인문교양 분야의 트렌드를 주도하며 2023년 1월 기준 ‘200쇄 발행·115만부 판매’라는 놀라운 기록을 거두고 있다. 인류 역사와 미래를 종횡무진 가로지르는 《사피엔스》의 통찰은 불확실하고 복잡한 세계를 이해하고 대비하는 데 반드시 필요하다.
책 서두에는 2011년 원서 출간 이후 10년을 돌아보고 위기 상황을 맞은 인류에게 건네는 제언이 특별 서문으로 수록되었다. 현재 인류는 그 어느 때보다 어려운 상황을 맞고 있다. 난국을 헤쳐나가기 위해 무엇을 해야 할까? 저자는 더 나은 세상을 위한 키워드로 ‘인간 이해’를 강조한다. 출간 10주년 서문이지만 글로벌 베스트셀러를 출간한 개인적인 소회보다는 유례없는 난관을 헤쳐나가기 위해 동료 사피엔스에게 전하는 호소가 담겨 있다.",https://shopping-phinf.pstatic.net/main_3248237/32482377706.20230926085206.jpg
9791186351543,줬으면 그만이지,김주완 지음,피플파워,인문학,"“이만큼 베푼 사람은 많지만
이만큼 드러내지 않은 이는 없다”

20대 중반부터 50년 넘게 이어온 
기대 없이 베풀고 대가 바라지 않는 삶
선한 영향력 절로 넓혀가는 김장하 바이러스 
도대체 무엇이 이런 삶을 가능하게 했을까

취재 과정에서 가장 많이 받은 질문은 “어떻게 김장하 선생의 허락을 받았느냐”는 말이었다. 하지만 선생은 허락한 적이 없다. 선생은 그동안 형평운동기념사업회를 비롯한 여러 공적인 단체에 몸을 담고 공적인 활동을 해왔다. 따라서 선생은 공인(公人)에 준(準)하는 인물
을 취재하겠다는데, 그것까지 못하게 막을 권리는 없다고 생각한 것 같다.
인터뷰도 한 적이 없다. 찾아오는 사람을 냉정하게 내치지 못하는 선생의 약점(?)을 공략했을 뿐이다. 그리고 많은 분이 자연스럽게 선생과 함께할 수 있는 자리를 만들어주셨다. 그분들께도 깊이 감사드린다.
2021년 11월 엠비씨경남 김현지 피디로부터 함께 취재하자는 제안을 받았고, 덕분에 내가 아예 접근하지 못했거나 놓쳤을 것들을 얻어 건진 것도 많았다. 특히 김현지 피디와 강호진 촬영감독, 차선영 작가의 기획력과 섭외력, 취재현장의 순발력에 덕본 게 많다.
‘100명의 김장하, 1000명의 김장하’를 취재 과정에서 많이 만날 수 있었던 것도 기쁨이었다. 하남칠 교장은 ‘장학금 돌려주기’ 차원에서 모교 학생들에게 오랜 세월 매년 장학금을 주고 있었고, 본문에 등장하진 않지만 명신고 출신 건축가 박범주(1970~) 씨도 문화예술계에 든든한 후원자로 김장하를 닮아가고 있다는 이야기를 들었다. 이 책에 등장한 사람들은 말할 것도 없고 등장하지 않은 사람들 중에도 이미 ‘김장하 바이러스’에 감염된 사람이 많았다. 이런 선순환이 돌고 돌아 김장하 선생이 꿈꾸는 모두가 잘 사는 세상이 반드시 오리라 믿는다.
취재 과정에서 김현지 피디는 만나는 사람마다 “김장하 선생을 한 마디로 표현하자면?”이라는 질문을 던졌다. ‘생불’ ‘보살’ ‘의인’ ‘진정한 어른’ ‘이 시대의 예수’ ‘든든한 뒷배’ ‘시민운동의 비빌 언덕’ ‘호의(好義)와 경의(敬義)의 표본’ ‘남명 조식 선생 같은 분’ ‘모든 것을 품어주는 호수’ 등 다양한 표현이 나왔다.
그런데 내가 가장 공감했던 표현은 ‘이 시대의 강상호 선생’이었다. 극단현장 고능석 대표가 한 말이었다. 대중적으로 강상호라는 이름을 아는 사람이 많지 않아 방송용으로는 별로였겠지만, 호의호식할 수 있는 부자임에도 자신의 재산을 털어 세상의 가장 천대받는 사람들 편에서 평등과 정의를 실현하기 위해 앞장섰다는 점에서 가장 닮은 두 사람이었다.
----작가의 ‘닫는 말’ 중에서",https://shopping-phinf.pstatic.net/main_3664924/36649246632.20230920072600.jpg
9788997381678,소년과 두더지와 여우와 말,"찰리 맥커시 지음, 이진경 옮김",상상의힘,에세이,"출간 직후 50만권 판매 돌파, 전 세계 22개국 번역 출간
아주 특별한 네 친구가 주고받는 우정과 사랑, 희망

이 책의 저자 찰리 맥커시Charlie Mackesy는 일러스트레이터로 영국의 주간지 〈스펙테이터〉에 그림을 그리고, 옥스퍼드대학 출판부의 표지 디자이너로 일하고 있었습니다. 그러면서 일상에서 삶이란 무엇인지, 삶에서 정말 중요한 것은 무엇인지를 거듭 생각하며 친구들과 대화를 나누고는 했습니다. 그리고 그 대화를 글과 그림으로 표현하고는 했지요. 어느날 그는 친구와 함께 ‘용기란 도대체 무엇인지’에 관해, ‘그동안 했던 가장 용감한 일은 무엇이었는지’ 이야기를 나누었습니다. 그러면서 자신에게는 가장 힘든 시기 누군가에게 도움을 청한 것이야말로 가장 용기 있는 일이었음을 깨달았습니다. 그리고 다음과 같은 그림을 그렸습니다.

그러고 매커시는 인스타그램에 그림을 올려둔 채 까맣게 잊고 있었습니다. 그런데 얼마 지나지 않아 곳곳에서 메일이 쇄도했습니다. ‘이 그림을 우리가 사용해도 괜찮겠는지?’ 문의하는 연락이었습니다. 중증장애를 치료하는 병원과 청소년학교, 군대 내 외상후스트레스 치료센터 등에서 온 요청이었습니다. 어느 날 자고 일어나니 유명해져 있더라는 말 그대로 그는 일약 스타가 되었습니다.

책은 발간 즉시 영국 아마존의 전체 순위에서 1위를 차지했고, 미국 아마존에서 그래픽노블 1위를 지키고 있습니다. 뉴욕타임스와 유에스에이투데이, 월스트리트저널 등 유수한 일간지에서 #1 베스트셀러가 되었고, 영국과 미국의 오프라인 서점을 대표하는 워터스톤즈와 반즈앤노블에서 쟁쟁한 우수한 책들을 뛰어넘어 2019년 올해의책으로 선정되었습니다. 책, 〈소년과 두더지와 여우와 말〉은 글과 그림의 조화가 아름다운 그림책이기도 이야기책이기도 합니다. 밀레니얼들을 위한 삶의 지침을 담고 있는 철학책으로 분류되기도 합니다. 그러나 무엇보다 삶에 대한 깊은 성찰을 아름다운 그림과 진실한 글로 드러내는, 모든 연령대의 독자를 아우르는 책입니다.",https://shopping-phinf.pstatic.net/main_3247759/32477591676.20230913071017.jpg
9791190776752,만화로 보는 3분 철학 1 : 서양 고대 철학편,김재훈.서정욱 지음,카시오페아,인문학,"지금까지 이런 철학 만화는 없었다! 철학의 기초 개념을 잡는 가장 쉬운 책!
만화로 3분이면 완벽하게 개념 잡는 서양철학사!

인문학과 철학의 중요성이 강조되는 시대지만 정작 어디부터 공부하면 좋을지 몰라 막막해하는 사람들을 위한 책, 『만화로 보는 3분 철학』이 카시오페아에서 출간되었다. 철학을 기초부터 다지고 싶지만 시중의 철학책이 너무 어렵다고 생각된다면? 너무 많은 시간을 투자하지 않아도 단번에 철학의 기본 개념을 잡고 싶다면? 이런 고민을 가진 사람들을 위해, 어려운 철학을 쉽게 풀어냈다! 만화라는 도구로 접근성은 낮추었지만, 지식의 깊이는 더했다. 
1권에서는 ‘세상의 원리’를 밝히려 하고 근대 철학의 태동을 연 고대 철학자들의 사상을 소개한다. 피타고라스, 소크라테스, 플라톤, 아리스토텔레스, 소피스트, 스토아학파, 에피쿠로스…. 이름은 한 번쯤 들어본 이들의 사상이 각각 어떻게 다르고 또 어디서 영향을 주고받았는지 한눈에 파악할 수 있다. 
앞으로 나올 2권과 3권에서는 중세와 근대, 그리고 현대에 이르는 철학자들의 사상이 쉽고 재미있는 만화로 펼쳐진다.",https://shopping-phinf.pstatic.net/main_3248332/32483324050.20230725121403.jpg
9788932473901,이기적 유전자,"리처드 도킨스 지음, 홍영남.이상임 옮김",을유문화사,과학,"독특한 발상과 놀라운 주장으로 40여 년간 수많은 찬사와 논쟁의 중심에 선 과학 교양서의 바이블!

1976년, 처음 출간되었을 당시 과학계와 일반 대중들에게 폭발적인 반향을 불러일으키며 세기의 문제작으로 떠오른 『이기적 유전자』는 40년이라는 세월의 검증을 거치며 그 중요성과 깊이를 더욱더 확고하게 인정받았고, 25개 이상의 언어로 번역되었으며 젊은이들이 꼭 읽어야 할 과학계의 고전으로 자리 잡았다. 새로운 디자인과 휴대하기 좋은 판형으로 갈아 입은 이번 40주년 기념판에 새롭게 수록된 에필로그에서 저자는 여전히 ‘이기적 유전자’라는 개념이 갖고 있는 지속적인 타당성을 이야기하며 이 책이 전하는 메시지를 되새긴다.

저자는 이 책에서 인간을 포함한 모든 생명체는 DNA 또는 유전자에 의해 창조된 생존 기계이며, 자기의 유전자를 후세에 남기려는 이기적인 행동을 수행하는 존재라고 주장한다. 이러한 주장은 생물학계를 비롯해 과학계를 떠들썩하게 만들었고, 40년 동안 학계와 언론의 수많은 찬사와 논쟁의 대상이 되었다. 저자는 자신의 주장을 뒷받침하기 위해서 성의 진화, 이타주의의 본질, 협동의 진화, 적응의 범위, 무리의 발생, 가족계획, 혈연선택 등의 주요 쟁점과 게임 이론, 진화적으로 안정한 전략의 실험, 죄수의 딜레마, 박쥐 실험, 꿀벌 실험 등 방대한 현대 연구 이론과 실험을 보여 준다. 

유전자는 유전자 자체를 유지하려는 목적 때문에 원래 이기적일 수밖에 없으며, 그러한 이기적 유전자의 자기 복제를 통해 생물의 몸을 빌려 현재에 이르게 되었다고 보는 저자는 여러 의문점에 대해 다양한 동물과 조류의 실제적인 실험과 이론을 바탕으로 인간도 이기적 유전자를 존속시키기 위해 프로그램된 기계에 불과한 것인지 논리적으로 살펴본다. 이 책이 던지는 이러한 메시지를 통해 우리는 사회생물학의 논쟁이 되었던 유전적 요인과 환경 문화적 요인 가운데 인간의 본질을 보다 더 잘 설명할 수 있는 것이 무엇인지 생각해 보게 된다.",https://shopping-phinf.pstatic.net/main_3247303/32473030836.20231003084536.jpg
9788957365793,EBS 다큐프라임 자본주의,EBS 자본주의 제작팀 지음,가나출판사,경제경영,"우리가 반드시 알아야 할 자본주의의 진실!

『자본주의』는 자본주의를 쉽게 풀어낸 방송, ‘EBS 다큐프라임 《자본주의》 5부작’을 책으로 엮은 것이다. 지갑 속 돈과 통장, 매달 갚아야 할 대출금과 이자, 살고 있는 집의 가격 등 이 모든 것이 자본주의 시스템에서 자유롭지 못한 오늘날, 세계 최고의 석학들을 만나 돈에 관한 진실과 자본주의의 비밀을 밝혀낸다. 그리고 무의식중에 우리를 나락으로 빠뜨리는 자본주의의 유혹과 위협 속에서 어떻게 살아남을 것인지도 알려준다. 이 책에서 독자들은 자신이 돈을 알맞게 쓰고 있는지 체크해 볼 수 있고, 자신을 지키며 행복하게 소비할 수 있는 방법을 찾아볼 수 있을 것이다.",https://shopping-phinf.pstatic.net/main_3249033/32490330444.20231004072444.jpg
9788954693462,디 에센셜 한강 (무선 보급판),한강 지음,문학동네,소설/시/희곡,"★ 디 에센셜 한강
한강 작가의 장편소설, 단편소설, 시, 산문을 한 권으로 만난다!

작가의 핵심 작품들을 큐레이팅하여 한 권으로 엮은 스페셜 에디션 ‘디 에센셜The essential’. 문학동네에서 출시하는 디 에센셜 한국작가 편은 ‘센세이션’이라는 키워드 아래, 독자들에게 강렬한 독서 경험을 선사하며 한국문학에 센세이션을 일으킨 작가를 선정한다. 작가의 작품세계를 고루 조망해 수록작을 선정하고 표지와 편집을 새로이 한 ‘디 에센셜 한국작가 편’을 한국문학에 입문하는 첫 책으로, 혹은 한국작가를 재발견하는 기회로 두루 누려주시길 바란다. 
첫번째 작가는 한강이다. 한강 작가는 1993년 등단 후 30년간 문학이 삶에 제기하는 근본적인 물음─인간은 어떻게 서로를 믿고 사랑하는가, 세상은 왜 이토록 아름다우며 동시에 잔인한가, 상실과 고통 앞에 인간은 무엇을 할 수 있나─을 정면으로 마주한 작품을 다양한 장르로 써왔다. 소설과 시뿐만 아니라 어른을 위한 동화나 자신이 직접 만들고 부른 노래와 글을 함께 담은 산문집, 시와 소설이 어우러진 작품집 등을 꾸준히 펴냈다. 뿐만 아니라 미디어 아트를 통한 비주얼 퍼포먼스 작업도 이어가며 텍스트 밖으로 자신의 공간을 확장했다. 한국인 최초로 인터내셔널 부커상을 수상했으며, 아시아 최초로 노르웨이 ‘미래 도서관’ 프로젝트 참여 작가로 선정되는 등의 쾌거를 이루며 국경을 넘어 한국문학의 센세이션이자 상징인 이름이 된 그를 ‘디 에센셜 한국작가 편’의 첫번째 작가로 선보인다.   

『디 에센셜 한강』에는 장편소설 『희랍어 시간』과 단편소설 「회복하는 인간」 「파란 돌」 두 편, 시 다섯 편, 산문 여덟 편이 담겨 있다. ‘상실의 고통을 안고 사는 이들이 마주한 한줄기 빛’이라는 한강 소설의 미학이 응축된 작품들이다. 한 권으로 만나는 다양한 장르의 작품을 통해 작가가 그려나가는 문학 지도를 더 잘 들여다볼 수 있으리라 기대한다. 

예전의 나는 나와 같은 사람이기보다 닮은 사람(들)이다. 교정지를 읽는 동안 그 사람(들)과 묵묵히 함께 있는 것 같았다. 사주에 역마가 들어서인지 무던히도 여러 곳을 옮겨다니며 살아왔는데, 오직 쓰기만을 떠나지 않았고 어쩌면 그게 내 유일한 집이었다는 생각도 하게 되었다.
_『디 에센셜 한강』 ‘작가의 말’에서

ㆍ장편소설 『희랍어 시간』
희랍어 강의 수강생과 강사로 만난 여자와 남자 사이에는 침묵과 어스름이 놓여 있다. 말言을 잃어가는 한 여자의 침묵과 눈眼을 잃어가는 한 남자의 빛이 만나는 찰나의 이야기. 소멸하는 삶 속에서 서로를 단 한 순간 마주보는 사람들의 이야기이기도 하다. 지구상에 존재하는 가장 오래되고 단단한 언어인 희랍어처럼, 고르고 또 고른 절제된 단어들로 세계를 보고 느끼고 표현하는 이 소설을 통해 우리는 이미 오래전에 존재하던 것들, 영원과도 같은 어떤 찰나들이 한자리에서 만나는 장면을 목격한다. 인간을 구원할 수 있는 희망의 본령이 무엇인지를, 더불어 언어와 예술의 본질이 무엇인지를 끈질기게 사유하는 한강 작가 작품세계의 정수를 만날 수 있다.

어리석음이 그 시절을 파괴하며 자신 역시 파괴되었으므로, 이제 나는 알고 있습니다. 만일 우리가 정말 함께 살게 되었다면, 내 눈이 멀게 된 뒤 당신의 목소리는 필요하지 않았을 겁니다. 보이는 세계가 서서히 썰물처럼 밀려가 사라지는 동안, 우리의 침묵 역시 서서히 온전해졌을 겁니다.
_『희랍어 시간』, 53쪽

ㆍ단편소설 「회복하는 인간」 「파란 돌」
‘인간은 어떻게 회복되는 존재일까’라는 질문에 대한 작가의 숙고가 스민 두 편의 단편소설. 육체와 정신의 상처와 그 회복의 과정을 통해 죽음에서 삶으로, 어둠에서 빛으로 나아가는 인물들을 만날 수 있다. 상처에 새살이 차오르듯 “시간만 지나면 낫는대. 누구나 다 낫는대”라고 서로를 위로하면서, 시간 밖의 또다른 시간을 그리면서 그들은 천천히, 온몸으로 삶을 향해 간다.

당신은 모른다.
목이 말라서 눈을 뜬 차가운 새벽, 기억할 수 없는 꿈 때문에 흠뻑 젖은 눈두덩을 세면대 위의 거울 속으로 들여다보리라는 것을 모른다. 얼굴에 찬물을 끼얹는 당신의 손이 거푸 떨리리라는 것을 모른다. 한 번도 입 밖으로 뱉어보지 않은 말들이 뜨거운 꼬챙이처럼 목구멍을 찌르리라는 것을 모른다. 나도 앞이 보이지 않아. 항상 앞이 보이지 않았어. 버텼을 뿐이야. 잠시라도 애쓰고 있지 않으면 불안하니까, 그저 애써서 버텼을 뿐이야.
_「회복하는 인간」, 241쪽

어쩌면 시간이란 흐르는 게 아닌지도 모른다는 생각도 그때 함께 찾아옵니다. 그러니까, 그 시간으로 돌아가면 그 시간의 당신과 내가 빗소리를 듣고 있다구요. 당신은 어디로도 간 게 아니라구요. 사라지지도, 떠나지도 않았다구요. 언젠가부터, 당신과 동갑인 남자를 만날 때마다 세월이 변화시켰을 당신의 얼굴을 막막하게 그려보던 버릇을 버린 것은 그 때문입니다.
_「파란 돌」, 271쪽

ㆍ시 「어느 늦은 저녁 나는」 외 4편
1993년 계간 『문학과사회』 겨울호에 시가 실리고 이듬해 서울신문에 단편이 당선되어 본격적인 창작 활동을 시작한 한강 작가는, 소설을 쓰는 틈틈이 시 또한 쓰고 발표했다. 2013년 첫 시집 『서랍에 저녁을 넣어 두었다』를 출간하였고, 이 가운데 다섯 편을 골라 이번 『디 에센셜 한강』에 실었다. 「어느 늦은 저녁 나는」 「새벽에 들은 노래」 「심장이라는 사물」 「마크 로스코와 나─2월의 죽음」 「해부극장 2」가 그것으로, 제목을 일별하는 것만으로도 시의 정조가 느껴진다. 고독과 슬픔, 삶과 죽음, 어스름이 짙어지는 시간, 그리고 그사이 드러나는 환희의 순간까지, 작가 내면에서 치열하게 벌어지던 영혼의 싸움이 정제된 언어로 잔잔히 빛난다.

ㆍ산문 「종이 피아노」 외 7편
유년의 기억부터 그리운 사람과의 추억, 글쓰기의 의미까지, 여덟 편의 산문에는 한강 작가의 나직한 음성이 스며 있다. 1980년 광주에 대한 기억과 『소년이 온다』를 집필하던 시기의 일화가 담긴 「여름의 소년들에게」와 노르웨이 ‘미래 도서관’ 프로젝트에 참여하게 된 소감을 쓴 「백 년 동안의 기도」를 비롯해 최근작 『작별하지 않는다』 출간 후의 소회를 담은 「출간 후에」 등 작가의 내밀한 목소리를 만날 수 있다. 

글을 쓸 때는 다른 일을 할 수 없다. 움직이지 못한다. 걷지도 먹지도 못한다. 가장 수동적인 자세로, 글쓰기 외의 모든 것을 괄호 속에 넣고 한 단어씩 써간다. 그 외의 다른 방법은 없다.
그게 다행이라고 느껴질 때가 있다. 다른 방법이 없어서 다행이다. 움직일 수 없어서 다행이다. 나의 것이라고 이름 붙은 삶의 모든 것을 괄호 속에 넣을 수 있어서 다행이다.
_「기억의 바깥」, 315쪽",https://shopping-phinf.pstatic.net/main_4033456/40334563624.20230905101215.jpg
